snapshot,EN_NorthEast_Battery,EN_NorthWest_Battery,EN_Yorkshire_Battery,EN_EastMidlands_Battery,EN_WestMidlands_Battery,EN_East_Battery,EN_London_Battery,EN_SouthEast_Battery,EN_SouthWest_Battery,EN_Wales_Battery,Scotland_Battery,NorthernIreland_Battery,EN_NorthEast_OtherStorage,EN_NorthWest_OtherStorage,EN_Yorkshire_OtherStorage,EN_EastMidlands_OtherStorage,EN_WestMidlands_OtherStorage,EN_East_OtherStorage,EN_London_OtherStorage,EN_SouthEast_OtherStorage,EN_SouthWest_OtherStorage,EN_Wales_OtherStorage,Scotland_OtherStorage,NorthernIreland_OtherStorage
2030-01-01 00:00:00,162.670045754,403.078824124,415.311492488,559.647050897,3.999957698397338e-09,513.713634832,33.5171307829,542.83630368,0.0,436.026827718,218.013413859,121.71830896000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01 01:00:00,162.670045754,403.078824124,415.311492488,559.647050897,312.40660454299996,513.713634832,33.5171307829,542.83630368,981.060362365,436.026827718,218.013413859,121.71830896000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01 02:00:00,325.340091508,806.157648248,830.622984976,1119.294101794,312.40660454299996,1027.427269664,67.0342615658,1085.67260736,981.060362365,872.053655436,436.026827718,243.43661792200004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01 03:00:00,325.340091508,806.157648248,830.622984976,1119.294101794,624.813209082,1027.427269664,67.0342615658,1085.67260736,1962.12072473,872.053655436,436.026827718,243.43661792200004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01 04:00:00,488.010137262,1209.236472372,1245.9344774639999,1678.9411526909998,624.813209082,1541.140904496,100.5513923491,1628.50891104,2943.181087095,1308.080483154,654.040241577,365.154926884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01 05:00:00,488.010137262,1209.236472372,1245.9344774639999,1678.9411526909998,937.219813621,1541.140904496,100.5513923491,1628.50891104,2943.181087095,1308.080483154,654.040241577,365.154926884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01 06:00:00,650.680183015,1612.31529649,1661.24596995,2238.58820359,937.219813621,2054.854539328,134.068523132,2171.34521472,3924.24144946,1744.10731087,872.053655436,486.873235846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01 07:00:00,650.680183015,1612.31529649,1661.24596995,2238.58820359,1249.62641816,2054.854539328,134.068523132,2171.34521472,3924.24144946,1744.10731087,872.053655436,486.873235846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01 08:00:00,650.680183015,1612.31529649,1661.24596995,2238.58820359,1249.62641816,2054.85453933,134.068523132,2171.34521472,3924.24144946,1744.10731087,872.053655436,486.873235846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01 09:00:00,650.680183016,1612.31529649,1661.24596995,2238.58820359,1249.62641816,2054.85453933,134.068523132,2171.34521472,3924.24144946,1744.10731087,872.053655436,486.873235846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
